regiao,estado,cod_uf,data,semana_epi,populacao_tcu2019,casos_acumulado,casos_novos,obitos_acumulado,obitos_novos,incidencia100k,mortalidade100k
Nordeste,PI,22,2020-05-27,22,3273227,3966,246,134,15,121.16,4.09
Nordeste,PI,22,2020-05-27,22,,0,0,0,0,,
Nordeste,PI,22,2020-05-28,22,3273227,4243,277,138,4,129.63,4.22
Nordeste,PI,22,2020-05-28,22,,0,0,0,0,,
Nordeste,PI,22,2020-05-29,22,3273227,4503,260,146,8,137.57,4.46
Nordeste,PI,22,2020-05-29,22,,0,0,0,0,,
Nordeste,PI,22,2020-05-30,22,3273227,4745,242,157,11,144.96,4.8
Nordeste,PI,22,2020-05-30,22,,0,0,0,0,,
Nordeste,PI,22,2020-05-31,23,3273227,4931,186,161,4,150.65,4.92
Nordeste,PI,22,2020-05-31,23,,0,0,0,0,,
Nordeste,PI,22,2020-06-01,23,3273227,5119,188,168,7,156.39,5.13
Nordeste,PI,22,2020-06-01,23,,0,0,0,0,,
Nordeste,PI,22,2020-06-02,23,3273227,5506,387,180,12,168.21,5.5
Nordeste,PI,22,2020-06-02,23,,0,0,0,0,,
Nordeste,PI,22,2020-06-03,23,3273227,5828,322,192,12,178.05,5.87
Nordeste,PI,22,2020-06-03,23,,0,0,0,0,,
Nordeste,PI,22,2020-06-04,23,3273227,6064,236,202,10,185.26,6.17
Nordeste,PI,22,2020-06-04,23,,0,0,0,0,,
Nordeste,PI,22,2020-06-05,23,3273227,6717,653,217,15,205.21,6.63
Nordeste,PI,22,2020-06-05,23,,0,0,0,0,,
Nordeste,PI,22,2020-06-06,23,3273227,7105,388,224,7,217.06,6.84
Nordeste,PI,22,2020-06-06,23,,0,0,0,0,,
Nordeste,PI,22,2020-06-07,24,3273227,7478,373,239,15,228.46,7.3
Nordeste,PI,22,2020-06-07,24,,0,0,0,0,,
Nordeste,PI,22,2020-06-08,24,3273227,7621,143,254,15,232.83,7.76
Nordeste,PI,22,2020-06-08,24,,0,0,0,0,,
Nordeste,PI,22,2020-06-09,24,3273227,7927,306,265,11,242.18,8.1
Nordeste,PI,22,2020-06-09,24,,0,0,0,0,,
Nordeste,PI,22,2020-06-10,24,3273227,8359,432,283,18,255.37,8.65
Nordeste,PI,22,2020-06-10,24,,0,0,0,0,,
Nordeste,PI,22,2020-06-11,24,3273227,8823,464,299,16,269.55,9.13
Nordeste,PI,22,2020-06-11,24,,0,0,0,0,,
Nordeste,PI,22,2020-06-12,24,3273227,9337,514,317,18,285.25,9.68
Nordeste,PI,22,2020-06-12,24,,0,0,0,0,,
Nordeste,PI,22,2020-06-13,24,3273227,9825,488,335,18,300.16,10.23
Nordeste,PI,22,2020-06-13,24,,0,0,0,0,,
Nordeste,PI,22,2020-06-14,25,3273227,10153,328,360,25,310.18,11
Nordeste,PI,22,2020-06-14,25,,0,0,0,0,,
Nordeste,PI,22,2020-06-15,25,3273227,10357,204,374,14,316.42,11.43
Nordeste,PI,22,2020-06-15,25,,0,0,0,0,,
Nordeste,PI,22,2020-06-16,25,3273227,10881,524,393,19,332.42,12.01
Nordeste,PI,22,2020-06-16,25,,0,0,0,0,,
Nordeste,PI,22,2020-06-17,25,3273227,11559,678,398,5,353.14,12.16
Nordeste,PI,22,2020-06-17,25,,0,0,0,0,,
Nordeste,PI,22,2020-06-18,25,3273227,12099,540,421,23,369.64,12.86
Nordeste,PI,22,2020-06-18,25,,0,0,0,0,,
Nordeste,PI,22,2020-06-19,25,3273227,12567,468,435,14,383.93,13.29
Nordeste,PI,22,2020-06-19,25,,0,0,0,0,,
Nordeste,PI,22,2020-06-20,25,3273227,13813,1246,459,24,422,14.02
Nordeste,PI,22,2020-06-20,25,,0,0,0,0,,
Nordeste,PI,22,2020-06-21,26,3273227,14264,451,485,26,435.78,14.82
Nordeste,PI,22,2020-06-21,26,,0,0,0,0,,
Nordeste,PI,22,2020-06-22,26,3273227,14476,212,502,17,442.25,15.34
Nordeste,PI,22,2020-06-22,26,,0,0,0,0,,
Nordeste,PI,22,2020-06-23,26,3273227,15269,793,517,15,466.48,15.79
Nordeste,PI,22,2020-06-23,26,,0,0,0,0,,
Nordeste,PI,22,2020-06-24,26,3273227,16227,958,534,17,495.75,16.31
Nordeste,PI,22,2020-06-24,26,,1,1,0,0,,
Nordeste,PI,22,2020-06-25,26,3273227,17080,853,546,12,521.81,16.68
Nordeste,PI,22,2020-06-25,26,,0,-1,0,0,,
Nordeste,PI,22,2020-06-26,26,3273227,18023,943,574,28,550.62,17.54
Nordeste,PI,22,2020-06-26,26,,0,0,0,0,,
Nordeste,PI,22,2020-06-27,26,3273227,18665,642,592,18,570.23,18.09
Nordeste,PI,22,2020-06-27,26,,0,0,0,0,,
Nordeste,PI,22,2020-06-28,27,3273227,19158,493,615,23,585.29,18.79
Nordeste,PI,22,2020-06-28,27,,0,0,0,0,,
Nordeste,PI,22,2020-06-29,27,3273227,19753,595,643,28,603.47,19.64
Nordeste,PI,22,2020-06-29,27,,0,0,0,0,,
Nordeste,PI,22,2020-06-30,27,3273227,20422,669,663,20,623.91,20.26
Nordeste,PI,22,2020-06-30,27,,0,0,0,0,,
Sul,PR,41,2020-02-25,9,11433957,0,0,0,0,0,0
Sul,PR,41,2020-02-26,9,11433957,0,0,0,0,0,0
Sul,PR,41,2020-02-27,9,11433957,0,0,0,0,0,0
Sul,PR,41,2020-02-28,9,11433957,0,0,0,0,0,0
Sul,PR,41,2020-02-29,9,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-01,10,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-02,10,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-03,10,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-04,10,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-05,10,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-06,10,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-07,10,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-08,11,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-09,11,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-10,11,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-11,11,11433957,0,0,0,0,0,0
Sul,PR,41,2020-03-12,11,11433957,6,6,0,0,0.05,0
Sul,PR,41,2020-03-13,11,11433957,6,0,0,0,0.05,0
Sul,PR,41,2020-03-14,11,11433957,6,0,0,0,0.05,0
Sul,PR,41,2020-03-15,12,11433957,6,0,0,0,0.05,0
Sul,PR,41,2020-03-16,12,11433957,6,0,0,0,0.05,0
Sul,PR,41,2020-03-17,12,11433957,6,0,0,0,0.05,0
Sul,PR,41,2020-03-18,12,11433957,13,7,0,0,0.11,0
Sul,PR,41,2020-03-19,12,11433957,23,10,0,0,0.2,0
Sul,PR,41,2020-03-20,12,11433957,32,9,0,0,0.28,0
Sul,PR,41,2020-03-21,12,11433957,43,11,0,0,0.38,0
Sul,PR,41,2020-03-22,13,11433957,50,7,0,0,0.44,0
Sul,PR,41,2020-03-23,13,11433957,56,6,0,0,0.49,0
Sul,PR,41,2020-03-24,13,11433957,65,9,0,0,0.57,0
Sul,PR,41,2020-03-25,13,11433957,81,16,0,0,0.71,0
Sul,PR,41,2020-03-26,13,11433957,102,21,0,0,0.89,0
Sul,PR,41,2020-03-27,13,11433957,119,17,2,2,1.04,0.02
Sul,PR,41,2020-03-27,13,,0,0,0,0,,
Sul,PR,41,2020-03-28,13,11433957,133,14,2,0,1.16,0.02
Sul,PR,41,2020-03-28,13,,0,0,0,0,,
Sul,PR,41,2020-03-29,14,11433957,148,15,2,0,1.29,0.02
Sul,PR,41,2020-03-29,14,,0,0,0,0,,
Sul,PR,41,2020-03-30,14,11433957,155,7,3,1,1.36,0.03
Sul,PR,41,2020-03-30,14,,0,0,0,0,,
Sul,PR,41,2020-03-31,14,11433957,179,24,3,0,1.57,0.03
Sul,PR,41,2020-03-31,14,,0,0,0,0,,
Sul,PR,41,2020-04-01,14,11433957,224,45,3,0,1.96,0.03
Sul,PR,41,2020-04-01,14,,0,0,0,0,,
Sul,PR,41,2020-04-02,14,11433957,252,28,4,1,2.2,0.03
Sul,PR,41,2020-04-02,14,,0,0,0,0,,
Sul,PR,41,2020-04-03,14,11433957,301,49,4,0,2.63,0.03
Sul,PR,41,2020-04-03,14,,0,0,0,0,,
Sul,PR,41,2020-04-04,14,11433957,395,94,6,2,3.45,0.05
Sul,PR,41,2020-04-04,14,,0,0,0,0,,
Sul,PR,41,2020-04-05,15,11433957,438,43,9,3,3.83,0.08
Sul,PR,41,2020-04-05,15,,0,0,0,0,,
Sul,PR,41,2020-04-06,15,11433957,458,20,11,2,4.01,0.1
Sul,PR,41,2020-04-06,15,,0,0,0,0,,
Sul,PR,41,2020-04-07,15,11433957,503,45,15,4,4.4,0.13
Sul,PR,41,2020-04-07,15,,0,0,0,0,,
Sul,PR,41,2020-04-08,15,11433957,539,36,17,2,4.71,0.15
Sul,PR,41,2020-04-08,15,,0,0,0,0,,
Sul,PR,41,2020-04-09,15,11433957,609,70,22,5,5.33,0.19
Sul,PR,41,2020-04-09,15,,0,0,0,0,,
Sul,PR,41,2020-04-10,15,11433957,643,34,25,3,5.62,0.22
Sul,PR,41,2020-04-10,15,,0,0,0,0,,
Sul,PR,41,2020-04-11,15,11433957,676,33,26,1,5.91,0.23
Sul,PR,41,2020-04-11,15,,0,0,0,0,,
Sul,PR,41,2020-04-12,16,11433957,738,62,30,4,6.45,0.26
Sul,PR,41,2020-04-12,16,,0,0,0,0,,
Sul,PR,41,2020-04-13,16,11433957,756,18,31,1,6.61,0.27
Sul,PR,41,2020-04-13,16,,0,0,0,0,,
Sul,PR,41,2020-04-14,16,11433957,791,35,36,5,6.92,0.31
Sul,PR,41,2020-04-14,16,,0,0,0,0,,
Sul,PR,41,2020-04-15,16,11433957,803,12,38,2,7.02,0.33
Sul,PR,41,2020-04-15,16,,0,0,0,0,,
Sul,PR,41,2020-04-16,16,11433957,832,29,41,3,7.28,0.36
Sul,PR,41,2020-04-16,16,,0,0,0,0,,
Sul,PR,41,2020-04-17,16,11433957,874,42,42,1,7.64,0.37
Sul,PR,41,2020-04-17,16,,0,0,0,0,,
Sul,PR,41,2020-04-18,16,11433957,945,71,46,4,8.26,0.4
Sul,PR,41,2020-04-18,16,,0,0,0,0,,
Sul,PR,41,2020-04-19,17,11433957,987,42,48,2,8.63,0.42
Sul,PR,41,2020-04-19,17,,0,0,0,0,,
Sul,PR,41,2020-04-20,17,11433957,1007,20,51,3,8.81,0.45
Sul,PR,41,2020-04-20,17,,0,0,0,0,,
Sul,PR,41,2020-04-21,17,11433957,1024,17,51,0,8.96,0.45
Sul,PR,41,2020-04-21,17,,0,0,0,0,,
Sul,PR,41,2020-04-22,17,11433957,1063,39,57,6,9.3,0.5
Sul,PR,41,2020-04-22,17,,0,0,0,0,,
Sul,PR,41,2020-04-23,17,11433957,1082,19,60,3,9.46,0.52
Sul,PR,41,2020-04-23,17,,0,0,0,0,,
Sul,PR,41,2020-04-24,17,11433957,1119,37,64,4,9.79,0.56
Sul,PR,41,2020-04-24,17,,0,0,0,0,,
Sul,PR,41,2020-04-25,17,11433957,1140,21,69,5,9.97,0.6
Sul,PR,41,2020-04-25,17,,0,0,0,0,,
Sul,PR,41,2020-04-26,18,11433957,1156,16,72,3,10.11,0.63
Sul,PR,41,2020-04-26,18,,0,0,0,0,,
Sul,PR,41,2020-04-27,18,11433957,1186,30,75,3,10.37,0.66
Sul,PR,41,2020-04-27,18,,0,0,0,0,,
Sul,PR,41,2020-04-28,18,11433957,1271,85,77,2,11.12,0.67
Sul,PR,41,2020-04-28,18,,0,0,0,0,,
Sul,PR,41,2020-04-29,18,11433957,1348,77,82,5,11.79,0.72
Sul,PR,41,2020-04-29,18,,0,0,0,0,,
Sul,PR,41,2020-04-30,18,11433957,1407,59,83,1,12.31,0.73
Sul,PR,41,2020-04-30,18,,0,0,0,0,,
Sul,PR,41,2020-05-01,18,11433957,1447,40,89,6,12.66,0.78
Sul,PR,41,2020-05-01,18,,0,0,0,0,,
Sul,PR,41,2020-05-02,18,11433957,1492,45,90,1,13.05,0.79
Sul,PR,41,2020-05-02,18,,0,0,0,0,,
Sul,PR,41,2020-05-03,19,11433957,1514,22,93,3,13.24,0.81
Sul,PR,41,2020-05-03,19,,0,0,0,0,,
Sul,PR,41,2020-05-04,19,11433957,1562,48,94,1,13.66,0.82
Sul,PR,41,2020-05-04,19,,0,0,0,0,,
Sul,PR,41,2020-05-05,19,11433957,1588,26,99,5,13.89,0.87
Sul,PR,41,2020-05-05,19,,0,0,0,0,,
Sul,PR,41,2020-05-06,19,11433957,1627,39,101,2,14.23,0.88
Sul,PR,41,2020-05-06,19,,0,0,0,0,,
Sul,PR,41,2020-05-07,19,11433957,1656,29,104,3,14.48,0.91
Sul,PR,41,2020-05-07,19,,0,0,0,0,,
Sul,PR,41,2020-05-08,19,11433957,1711,55,106,2,14.96,0.93
Sul,PR,41,2020-05-08,19,,0,0,0,0,,
Sul,PR,41,2020-05-09,19,11433957,1785,74,107,1,15.61,0.94
Sul,PR,41,2020-05-09,19,,0,0,0,0,,
Sul,PR,41,2020-05-10,20,11433957,1835,50,109,2,16.05,0.95
Sul,PR,41,2020-05-10,20,,0,0,0,0,,
Sul,PR,41,2020-05-11,20,11433957,1849,14,111,2,16.17,0.97
Sul,PR,41,2020-05-11,20,,0,0,0,0,,
Sul,PR,41,2020-05-12,20,11433957,1906,57,113,2,16.67,0.99
Sul,PR,41,2020-05-12,20,,0,0,0,0,,
Sul,PR,41,2020-05-13,20,11433957,1996,90,117,4,17.46,1.02
Sul,PR,41,2020-05-13,20,,0,0,0,0,,
Sul,PR,41,2020-05-14,20,11433957,2063,67,119,2,18.04,1.04
Sul,PR,41,2020-05-14,20,,0,0,0,0,,
Sul,PR,41,2020-05-15,20,11433957,2139,76,120,1,18.71,1.05
Sul,PR,41,2020-05-15,20,,0,0,0,0,,
Sul,PR,41,2020-05-16,20,11433957,2242,103,123,3,19.61,1.08
Sul,PR,41,2020-05-16,20,,0,0,0,0,,
Sul,PR,41,2020-05-17,21,11433957,2286,44,124,1,19.99,1.08
Sul,PR,41,2020-05-17,21,,0,0,0,0,,
Sul,PR,41,2020-05-18,21,11433957,2360,74,127,3,20.64,1.11
Sul,PR,41,2020-05-18,21,,0,0,0,0,,
Sul,PR,41,2020-05-19,21,11433957,2481,121,129,2,21.7,1.13
Sul,PR,41,2020-05-19,21,,0,0,0,0,,
Sul,PR,41,2020-05-20,21,11433957,2616,135,137,8,22.88,1.2
Sul,PR,41,2020-05-20,21,,0,0,0,0,,
Sul,PR,41,2020-05-21,21,11433957,2810,194,141,4,24.58,1.23
Sul,PR,41,2020-05-21,21,,0,0,0,0,,
Sul,PR,41,2020-05-22,21,11433957,2939,129,146,5,25.7,1.28
Sul,PR,41,2020-05-22,21,,0,0,0,0,,
Sul,PR,41,2020-05-23,21,11433957,3099,160,150,4,27.1,1.31
Sul,PR,41,2020-05-23,21,,0,0,0,0,,
Sul,PR,41,2020-05-24,22,11433957,3212,113,153,3,28.09,1.34
Sul,PR,41,2020-05-24,22,,0,0,0,0,,
Sul,PR,41,2020-05-25,22,11433957,3331,119,156,3,29.13,1.36
Sul,PR,41,2020-05-25,22,,0,0,0,0,,
Sul,PR,41,2020-05-26,22,11433957,3512,181,159,3,30.72,1.39
Sul,PR,41,2020-05-26,22,,0,0,0,0,,
Sul,PR,41,2020-05-27,22,11433957,3712,200,162,3,32.46,1.42
Sul,PR,41,2020-05-27,22,,0,0,0,0,,
Sul,PR,41,2020-05-28,22,11433957,3984,272,169,7,34.84,1.48
Sul,PR,41,2020-05-28,22,,0,0,0,0,,
Sul,PR,41,2020-05-29,22,11433957,4236,252,173,4,37.05,1.51
Sul,PR,41,2020-05-29,22,,0,0,0,0,,
Sul,PR,41,2020-05-30,22,11433957,4473,237,181,8,39.12,1.58
Sul,PR,41,2020-05-30,22,,0,0,0,0,,
Sul,PR,41,2020-05-31,23,11433957,4687,214,182,1,40.99,1.59
Sul,PR,41,2020-05-31,23,,0,0,0,0,,
Sul,PR,41,2020-06-01,23,11433957,4835,148,190,8,42.29,1.66
Sul,PR,41,2020-06-01,23,,0,0,0,0,,
Sul,PR,41,2020-06-02,23,11433957,5163,328,199,9,45.15,1.74
Sul,PR,41,2020-06-02,23,,0,0,0,0,,
Sul,PR,41,2020-06-03,23,11433957,5494,331,205,6,48.05,1.79
Sul,PR,41,2020-06-03,23,,0,0,0,0,,
Sul,PR,41,2020-06-04,23,11433957,5820,326,215,10,50.9,1.88
Sul,PR,41,2020-06-04,23,,0,0,0,0,,
Sul,PR,41,2020-06-05,23,11433957,6348,528,227,12,55.52,1.99
Sul,PR,41,2020-06-05,23,,0,0,0,0,,
Sul,PR,41,2020-06-06,23,11433957,6605,257,232,5,57.77,2.03
Sul,PR,41,2020-06-06,23,,0,0,0,0,,
Sul,PR,41,2020-06-07,24,11433957,6897,292,237,5,60.32,2.07
Sul,PR,41,2020-06-07,24,,0,0,0,0,,
Sul,PR,41,2020-06-08,24,11433957,7031,134,243,6,61.49,2.13
Sul,PR,41,2020-06-08,24,,0,0,0,0,,
Sul,PR,41,2020-06-09,24,11433957,7314,283,253,10,63.97,2.21
Sul,PR,41,2020-06-09,24,,0,0,0,0,,
Sul,PR,41,2020-06-10,24,11433957,7831,517,275,22,68.49,2.41
Sul,PR,41,2020-06-10,24,,0,0,0,0,,
Sul,PR,41,2020-06-11,24,11433957,8457,626,280,5,73.96,2.45
Sul,PR,41,2020-06-11,24,,0,0,0,0,,
Sul,PR,41,2020-06-12,24,11433957,8705,248,294,14,76.13,2.57
Sul,PR,41,2020-06-12,24,,0,0,0,0,,
Sul,PR,41,2020-06-13,24,11433957,9233,528,312,18,80.75,2.73
Sul,PR,41,2020-06-13,24,,0,0,0,0,,
Sul,PR,41,2020-06-14,25,11433957,9583,350,326,14,83.81,2.85
Sul,PR,41,2020-06-14,25,,0,0,0,0,,
Sul,PR,41,2020-06-15,25,11433957,9716,133,334,8,84.97,2.92
Sul,PR,41,2020-06-15,25,,0,0,0,0,,
Sul,PR,41,2020-06-16,25,11433957,10557,841,364,30,92.33,3.18
Sul,PR,41,2020-06-16,25,,0,0,0,0,,
Sul,PR,41,2020-06-17,25,11433957,11085,528,386,22,96.95,3.38
Sul,PR,41,2020-06-17,25,,0,0,0,0,,
Sul,PR,41,2020-06-18,25,11433957,11919,834,406,20,104.24,3.55
Sul,PR,41,2020-06-18,25,,0,0,0,0,,
Sul,PR,41,2020-06-19,25,11433957,12785,866,419,13,111.82,3.66
Sul,PR,41,2020-06-19,25,,0,0,0,0,,
Sul,PR,41,2020-06-20,25,11433957,13662,877,428,9,119.49,3.74
Sul,PR,41,2020-06-20,25,,0,0,0,0,,
Sul,PR,41,2020-06-21,26,11433957,14501,839,451,23,126.82,3.94
Sul,PR,41,2020-06-21,26,,165,165,9,9,,
Sul,PR,41,2020-06-22,26,11433957,15124,623,469,18,132.27,4.1
Sul,PR,41,2020-06-22,26,,176,11,9,0,,
Sul,PR,41,2020-06-23,26,11433957,15853,729,498,29,138.65,4.36
Sul,PR,41,2020-06-23,26,,180,4,11,2,,
Sul,PR,41,2020-06-24,26,11433957,16963,1110,521,23,148.36,4.56
Sul,PR,41,2020-06-24,26,,194,14,11,0,,
Sul,PR,41,2020-06-25,26,11433957,17821,858,539,18,155.86,4.71
Sul,PR,41,2020-06-25,26,,203,9,13,2,,
Sul,PR,41,2020-06-26,26,11433957,18672,851,564,25,163.3,4.93
Sul,PR,41,2020-06-26,26,,208,5,13,0,,
Sul,PR,41,2020-06-27,26,11433957,19819,1147,575,11,173.33,5.03
Sul,PR,41,2020-06-27,26,,221,13,13,0,,
Sul,PR,41,2020-06-28,27,11433957,20742,923,599,24,181.41,5.24
Sul,PR,41,2020-06-28,27,,226,5,13,0,,
Sul,PR,41,2020-06-29,27,11433957,21326,584,613,14,186.51,5.36
Sul,PR,41,2020-06-29,27,,237,11,13,0,,
Sul,PR,41,2020-06-30,27,11433957,22877,1551,649,36,200.08,5.68
Sul,PR,41,2020-06-30,27,,254,17,13,0,,
Sudeste,RJ,33,2020-02-25,9,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-02-26,9,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-02-27,9,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-02-28,9,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-02-29,9,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-03-01,10,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-03-02,10,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-03-03,10,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-03-04,10,17264943,0,0,0,0,0,0
Sudeste,RJ,33,2020-03-05,10,17264943,1,1,0,0,0.01,0
Sudeste,RJ,33,2020-03-06,10,17264943,1,0,0,0,0.01,0
Sudeste,RJ,33,2020-03-07,10,17264943,2,1,0,0,0.01,0
Sudeste,RJ,33,2020-03-08,11,17264943,3,1,0,0,0.02,0
Sudeste,RJ,33,2020-03-09,11,17264943,3,0,0,0,0.02,0
Sudeste,RJ,33,2020-03-10,11,17264943,8,5,0,0,0.05,0
Sudeste,RJ,33,2020-03-11,11,17264943,13,5,0,0,0.08,0
Sudeste,RJ,33,2020-03-12,11,17264943,16,3,0,0,0.09,0
Sudeste,RJ,33,2020-03-13,11,17264943,16,0,0,0,0.09,0
Sudeste,RJ,33,2020-03-14,11,17264943,22,6,0,0,0.13,0
Sudeste,RJ,33,2020-03-15,12,17264943,24,2,0,0,0.14,0
Sudeste,RJ,33,2020-03-16,12,17264943,31,7,0,0,0.18,0
Sudeste,RJ,33,2020-03-17,12,17264943,33,2,0,0,0.19,0
Sudeste,RJ,33,2020-03-18,12,17264943,45,12,0,0,0.26,0
Sudeste,RJ,33,2020-03-19,12,17264943,65,20,2,2,0.38,0.01
Sudeste,RJ,33,2020-03-20,12,17264943,109,44,2,0,0.63,0.01
Sudeste,RJ,33,2020-03-21,12,17264943,119,10,3,1,0.69,0.02
Sudeste,RJ,33,2020-03-22,13,17264943,186,67,3,0,1.08,0.02
Sudeste,RJ,33,2020-03-23,13,17264943,233,47,4,1,1.35,0.02
Sudeste,RJ,33,2020-03-24,13,17264943,305,72,6,2,1.77,0.03
Sudeste,RJ,33,2020-03-25,13,17264943,370,65,6,0,2.14,0.03
Sudeste,RJ,33,2020-03-26,13,17264943,421,51,9,3,2.44,0.05
Sudeste,RJ,33,2020-03-27,13,17264943,493,72,10,1,2.86,0.06
Sudeste,RJ,33,2020-03-27,13,,0,0,0,0,,
Sudeste,RJ,33,2020-03-28,13,17264943,558,65,13,3,3.23,0.08
Sudeste,RJ,33,2020-03-28,13,,0,0,0,0,,
Sudeste,RJ,33,2020-03-29,14,17264943,600,42,17,4,3.48,0.1
Sudeste,RJ,33,2020-03-29,14,,0,0,0,0,,
Sudeste,RJ,33,2020-03-30,14,17264943,657,57,18,1,3.81,0.1
Sudeste,RJ,33,2020-03-30,14,,0,0,0,0,,
Sudeste,RJ,33,2020-03-31,14,17264943,708,51,23,5,4.1,0.13
Sudeste,RJ,33,2020-03-31,14,,0,0,0,0,,
Sudeste,RJ,33,2020-04-01,14,17264943,832,124,28,5,4.82,0.16
Sudeste,RJ,33,2020-04-01,14,,0,0,0,0,,
Sudeste,RJ,33,2020-04-02,14,17264943,992,160,41,13,5.75,0.24
Sudeste,RJ,33,2020-04-02,14,,8,8,0,0,,
Sudeste,RJ,33,2020-04-03,14,17264943,1074,82,47,6,6.22,0.27
Sudeste,RJ,33,2020-04-03,14,,1,-7,0,0,,
Sudeste,RJ,33,2020-04-04,14,17264943,1246,172,58,11,7.22,0.34
Sudeste,RJ,33,2020-04-04,14,,1,0,0,0,,
Sudeste,RJ,33,2020-04-05,15,17264943,1394,148,64,6,8.07,0.37
Sudeste,RJ,33,2020-04-05,15,,1,0,0,0,,
Sudeste,RJ,33,2020-04-06,15,17264943,1461,67,71,7,8.46,0.41
Sudeste,RJ,33,2020-04-06,15,,1,0,0,0,,
Sudeste,RJ,33,2020-04-07,15,17264943,1688,227,89,18,9.78,0.52
Sudeste,RJ,33,2020-04-07,15,,1,0,0,0,,
Sudeste,RJ,33,2020-04-08,15,17264943,1938,250,106,17,11.23,0.61
Sudeste,RJ,33,2020-04-08,15,,1,0,0,0,,
Sudeste,RJ,33,2020-04-09,15,17264943,2216,278,122,16,12.84,0.71
Sudeste,RJ,33,2020-04-09,15,,1,0,0,0,,
Sudeste,RJ,33,2020-04-10,15,17264943,2464,248,147,25,14.27,0.85
Sudeste,RJ,33,2020-04-10,15,,1,0,0,0,,
Sudeste,RJ,33,2020-04-11,15,17264943,2607,143,155,8,15.1,0.9
Sudeste,RJ,33,2020-04-11,15,,1,0,0,0,,
Sudeste,RJ,33,2020-04-12,16,17264943,2855,248,170,15,16.54,0.98
Sudeste,RJ,33,2020-04-12,16,,1,0,0,0,,
Sudeste,RJ,33,2020-04-13,16,17264943,3231,376,188,18,18.71,1.09
Sudeste,RJ,33,2020-04-13,16,,1,0,0,0,,
Sudeste,RJ,33,2020-04-14,16,17264943,3410,179,224,36,19.75,1.3
Sudeste,RJ,33,2020-04-14,16,,1,0,0,0,,
Sudeste,RJ,33,2020-04-15,16,17264943,3743,333,265,41,21.68,1.53
Sudeste,RJ,33,2020-04-15,16,,1,0,0,0,,
Sudeste,RJ,33,2020-04-16,16,17264943,3944,201,300,35,22.84,1.74
Sudeste,RJ,33,2020-04-16,16,,1,0,0,0,,
Sudeste,RJ,33,2020-04-17,16,17264943,4349,405,341,41,25.19,1.98
Sudeste,RJ,33,2020-04-17,16,,1,0,0,0,,
Sudeste,RJ,33,2020-04-18,16,17264943,4543,194,387,46,26.31,2.24
Sudeste,RJ,33,2020-04-18,16,,1,0,0,0,,
Sudeste,RJ,33,2020-04-19,17,17264943,4765,222,402,15,27.6,2.33
Sudeste,RJ,33,2020-04-19,17,,0,-1,0,0,,
Sudeste,RJ,33,2020-04-20,17,17264943,4899,134,422,20,28.38,2.44
Sudeste,RJ,33,2020-04-20,17,,0,0,0,0,,
Sudeste,RJ,33,2020-04-21,17,17264943,5306,407,461,39,30.73,2.67
Sudeste,RJ,33,2020-04-21,17,,0,0,0,0,,
Sudeste,RJ,33,2020-04-22,17,17264943,5552,246,490,29,32.16,2.84
Sudeste,RJ,33,2020-04-22,17,,6,6,0,0,,
Sudeste,RJ,33,2020-04-23,17,17264943,6172,620,530,40,35.75,3.07
Sudeste,RJ,33,2020-04-23,17,,1,-5,0,0,,
Sudeste,RJ,33,2020-04-24,17,17264943,6282,110,570,40,36.39,3.3
Sudeste,RJ,33,2020-04-24,17,,0,-1,0,0,,
Sudeste,RJ,33,2020-04-25,17,17264943,6828,546,615,45,39.55,3.56
Sudeste,RJ,33,2020-04-25,17,,0,0,0,0,,
Sudeste,RJ,33,2020-04-26,18,17264943,7111,283,645,30,41.19,3.74
Sudeste,RJ,33,2020-04-26,18,,0,0,0,0,,
Sudeste,RJ,33,2020-04-27,18,17264943,7944,833,677,32,46.01,3.92
Sudeste,RJ,33,2020-04-27,18,,0,0,0,0,,
Sudeste,RJ,33,2020-04-28,18,17264943,8504,560,738,61,49.26,4.27
Sudeste,RJ,33,2020-04-28,18,,0,0,0,0,,
Sudeste,RJ,33,2020-04-29,18,17264943,8869,365,794,56,51.37,4.6
Sudeste,RJ,33,2020-04-29,18,,0,0,0,0,,
Sudeste,RJ,33,2020-04-30,18,17264943,9453,584,854,60,54.75,4.95
Sudeste,RJ,33,2020-04-30,18,,0,0,0,0,,
